CustomerID,Recency,Frequency,MonetaryValue,R,F,M,RFM_Segment,RFM_Score,RFM_Level
17361,187,3,50.5,1,1,1,111,3.0,Low
17362,240,9,102.35,1,2,2,122,5.0,Low
17364,1,68,746.58,4,4,4,444,12.0,Top
17365,13,97,1081.11,4,4,4,444,12.0,Top
17367,239,7,44.02,1,2,1,121,4.0,Low
17368,24,23,325.47,3,4,3,343,10.0,Top
17370,73,6,93.86,2,2,2,222,6.0,Middle
17371,18,18,66.73,4,3,2,432,9.0,Middle
17372,41,46,226.13000000000008,3,4,3,343,10.0,Top
17373,41,7,79.79,3,2,2,322,7.0,Middle
17374,219,8,141.15000000000003,1,2,3,123,6.0,Middle
17375,200,15,98.02,1,3,2,132,6.0,Middle
17376,71,10,73.3,2,3,2,232,7.0,Middle
17377,24,78,603.3499999999998,3,4,4,344,11.0,Top
17379,12,21,121.44,4,3,2,432,9.0,Middle
17381,25,20,3065.4,3,3,4,334,10.0,Top
17383,5,16,82.94000000000003,4,3,2,432,9.0,Middle
17384,20,6,53.03,3,2,1,321,6.0,Middle
17385,15,6,70.34,4,2,2,422,8.0,Middle
17386,8,9,1407.2800000000002,4,2,4,424,10.0,Top
17387,20,17,162.37,3,3,3,333,9.0,Middle
17388,132,4,71.9,2,1,2,212,5.0,Low
17389,1,38,4096.219999999998,4,4,4,444,12.0,Top
17391,165,1,203.52,1,1,3,113,5.0,Low
17392,307,19,127.28,1,3,2,132,6.0,Middle
17394,220,1,29.7,1,1,1,111,3.0,Low
17396,40,5,2242.6,3,2,4,324,9.0,Middle
17397,23,14,150.82000000000005,3,3,3,333,9.0,Middle
17398,115,10,164.96,2,3,3,233,8.0,Middle
17400,127,36,290.58,2,4,3,243,9.0,Middle
17402,5,8,525.34,4,2,4,424,10.0,Top
17403,37,5,26.38,3,2,1,321,6.0,Middle
17405,2,12,153.19000000000003,4,3,3,433,10.0,Top
17406,334,17,435.7,1,3,4,134,8.0,Middle
17408,164,2,32.65,1,1,1,111,3.0,Low
17409,249,5,260.55,1,2,3,123,6.0,Middle
17410,17,8,130.74,4,2,2,422,8.0,Middle
17411,76,3,48.5,2,1,1,211,4.0,Low
17412,24,15,266.62,3,3,3,333,9.0,Middle
17414,44,4,756.4,3,1,4,314,8.0,Middle
17415,80,2,77.19999999999997,2,1,2,212,5.0,Low
17416,30,53,1388.71,3,4,4,344,11.0,Top
17418,43,7,104.21,3,2,2,322,7.0,Middle
17419,12,34,761.3000000000002,4,4,4,444,12.0,Top
17420,51,2,41.6,3,1,1,311,5.0,Low
17422,17,27,458.91000000000014,4,4,4,444,12.0,Top
17423,47,9,273.02,3,2,3,323,8.0,Middle
17425,61,12,199.6,2,3,3,233,8.0,Middle
17426,9,62,1028.95,4,4,4,444,12.0,Top
17428,1,73,4117.690000000001,4,4,4,444,12.0,Top
17429,129,8,91.41,2,2,2,222,6.0,Middle
17430,33,1,17.700000000000006,3,1,1,311,5.0,Low
17431,314,5,37.5,1,2,1,121,4.0,Low
17432,19,11,97.19,4,3,2,432,9.0,Middle
17433,89,11,49.65,2,3,1,231,6.0,Middle
17434,3,25,373.13000000000005,4,4,4,444,12.0,Top
17436,2,3,63.3,4,1,2,412,7.0,Middle
17438,254,5,119.85,1,2,2,122,5.0,Low
17440,157,1,30.6,1,1,1,111,3.0,Low
17442,37,28,472.12000000000006,3,4,4,344,11.0,Top
17446,177,2,26.4,1,1,1,111,3.0,Low
17447,41,7,93.82,3,2,2,322,7.0,Middle
17449,3,64,571.8100000000002,4,4,4,444,12.0,Top
17450,11,64,36160.84000000001,4,4,4,444,12.0,Top
17451,2,20,336.92,4,3,4,434,11.0,Top
17453,18,8,239.55,4,2,3,423,9.0,Middle
17454,234,13,81.40000000000002,1,3,2,132,6.0,Middle
17455,204,1,17.700000000000006,1,1,1,111,3.0,Low
17457,127,3,221.95,2,1,3,213,6.0,Middle
17458,16,17,90.43,4,3,2,432,9.0,Middle
17459,44,24,97.5,3,4,2,342,9.0,Middle
17460,95,3,64.0,2,1,2,212,5.0,Low
17461,23,28,179.89,3,4,3,343,10.0,Top
17462,61,2,27.6,2,1,1,211,4.0,Low
17463,17,40,359.14999999999986,4,4,4,444,12.0,Top
17464,159,2,86.4,1,1,2,112,4.0,Low
17466,11,7,128.15,4,2,2,422,8.0,Middle
17468,15,1,30.0,4,1,1,411,6.0,Middle
17469,17,12,261.40000000000003,4,3,3,433,10.0,Top
17470,45,14,163.16999999999996,3,3,3,333,9.0,Middle
17472,192,36,154.38,1,4,3,143,8.0,Middle
17475,80,2,27.6,2,1,1,211,4.0,Low
17480,78,8,171.33999999999997,2,2,3,223,7.0,Middle
17481,4,15,208.26,4,3,3,433,10.0,Top
17483,66,4,62.7,2,1,2,212,5.0,Low
17486,262,5,74.28,1,2,2,122,5.0,Low
17489,59,8,132.04000000000002,2,2,2,222,6.0,Middle
17490,1,17,590.21,4,3,4,434,11.0,Top
17491,2,14,442.2,4,3,4,434,11.0,Top
17492,249,3,129.15,1,1,2,112,4.0,Low
17495,8,4,66.82,4,1,2,412,7.0,Middle
17496,359,2,57.15000000000001,1,1,1,111,3.0,Low
17498,76,2,41.56,2,1,1,211,4.0,Low
17499,290,5,59.46,1,2,2,122,5.0,Low
17500,30,1,16.5,3,1,1,311,5.0,Low
17501,221,6,87.15,1,2,2,122,5.0,Low
17502,10,5,98.1,4,2,2,422,8.0,Middle
17503,3,4,36.78,4,1,1,411,6.0,Middle
17504,207,26,677.68,1,4,4,144,9.0,Middle
17505,162,10,206.6,1,3,3,133,7.0,Middle
17506,76,1,22.5,2,1,1,211,4.0,Low
17507,262,16,100.95,1,3,2,132,6.0,Middle
17509,58,73,1260.53,2,4,4,244,10.0,Top
17510,25,1,12.6,3,1,1,311,5.0,Low
17511,3,175,16805.440000000002,4,4,4,444,12.0,Top
17512,155,14,452.35,1,3,4,134,8.0,Middle
17514,129,5,26.500000000000004,2,2,1,221,5.0,Low
17515,32,15,114.49,3,3,2,332,8.0,Middle
17516,16,29,161.36,4,4,3,443,11.0,Top
17517,309,3,52.2,1,1,1,111,3.0,Low
17519,18,12,306.25,4,3,3,433,10.0,Top
17520,54,6,107.84,2,2,2,222,6.0,Middle
17521,30,8,110.96,3,2,2,322,7.0,Middle
17522,2,12,144.3,4,3,3,433,10.0,Top
17523,12,6,80.94,4,2,2,422,8.0,Middle
17525,360,3,110.1,1,1,2,112,4.0,Low
17526,5,2,102.3,4,1,2,412,7.0,Middle
17527,54,10,158.23,2,3,3,233,8.0,Middle
17528,2,49,825.7199999999998,4,4,4,444,12.0,Top
17530,2,49,339.06000000000006,4,4,4,444,12.0,Top
17531,191,2,57.0,1,1,1,111,3.0,Low
17534,54,1,30.0,2,1,1,211,4.0,Low
17535,281,2,25.2,1,1,1,111,3.0,Low
17537,30,25,280.8299999999999,3,4,3,343,10.0,Top
17538,26,3,23.76,3,1,1,311,5.0,Low
17540,25,5,137.7,3,2,3,323,8.0,Middle
17542,270,3,14.3,1,1,1,111,3.0,Low
17545,44,28,93.23000000000002,3,4,2,342,9.0,Middle
17548,234,1,16.5,1,1,1,111,3.0,Low
17549,24,2,57.18000000000001,3,1,1,311,5.0,Low
17550,198,9,50.94,1,2,1,121,4.0,Low
17551,360,12,82.2,1,3,2,132,6.0,Middle
17552,72,3,69.6,2,1,2,212,5.0,Low
17553,130,1,1250.0,2,1,4,214,7.0,Middle
17554,2,13,284.17,4,3,3,433,10.0,Top
17555,20,22,124.41,3,4,2,342,9.0,Middle
17556,206,1,24.9,1,1,1,111,3.0,Low
17557,15,10,158.04999999999995,4,3,3,433,10.0,Top
17560,95,4,157.85,2,1,3,213,6.0,Middle
17561,20,4,22.63,3,1,1,311,5.0,Low
17562,52,12,204.36000000000004,2,3,3,233,8.0,Middle
17564,25,8,73.1,3,2,2,322,7.0,Middle
17566,9,32,206.87,4,4,3,443,11.0,Top
17567,8,31,753.56,4,4,4,444,12.0,Top
17569,333,5,44.6,1,2,1,121,4.0,Low
17571,51,54,306.1699999999998,3,4,3,343,10.0,Top
17572,72,1,13.05,2,1,1,211,4.0,Low
17573,30,5,90.22,3,2,2,322,7.0,Middle
17574,243,3,86.10000000000002,1,1,2,112,4.0,Low
17576,9,77,731.28,4,4,4,444,12.0,Top
17578,219,1,18.72,1,1,1,111,3.0,Low
17579,5,10,127.44,4,3,2,432,9.0,Middle
17580,253,10,98.16000000000004,1,3,2,132,6.0,Middle
17581,1,74,1529.5099999999998,4,4,4,444,12.0,Top
17582,237,8,87.66000000000003,1,2,2,122,5.0,Low
17584,8,10,393.7,4,3,4,434,11.0,Top
17585,110,42,224.65000000000003,2,4,3,243,9.0,Middle
17588,101,2,43.7,2,1,1,211,4.0,Low
17589,61,48,459.37999999999977,2,4,4,244,10.0,Top
17590,3,37,272.97,4,4,3,443,11.0,Top
17591,74,13,252.47000000000003,2,3,3,233,8.0,Middle
17593,4,35,677.83,4,4,4,444,12.0,Top
17594,86,5,108.0,2,2,2,222,6.0,Middle
17595,13,15,76.57000000000002,4,3,2,432,9.0,Middle
17596,24,47,613.3599999999999,3,4,4,344,11.0,Top
17597,214,12,576.1200000000001,1,3,4,134,8.0,Middle
17600,18,5,70.14,4,2,2,422,8.0,Middle
17602,3,94,840.2799999999999,4,4,4,444,12.0,Top
17603,79,3,37.38,2,1,1,211,4.0,Low
17604,218,16,77.67,1,3,2,132,6.0,Middle
17608,34,12,32.629999999999995,3,3,1,331,7.0,Middle
17609,41,48,261.33000000000004,3,4,3,343,10.0,Top
17611,8,119,731.3400000000001,4,4,4,444,12.0,Top
17612,54,35,671.71,2,4,4,244,10.0,Top
17613,23,51,674.07,3,4,4,344,11.0,Top
17614,58,22,80.08,2,4,2,242,8.0,Middle
17615,204,2,36.7,1,1,1,111,3.0,Low
17616,174,1,163.2,1,1,3,113,5.0,Low
17618,6,18,293.7,4,3,3,433,10.0,Top
17619,313,21,56.38,1,3,1,131,5.0,Low
17620,60,2,40.8,2,1,1,211,4.0,Low
17621,22,5,421.2,3,2,4,324,9.0,Middle
17623,33,8,152.61,3,2,3,323,8.0,Middle
17624,15,5,82.0,4,2,2,422,8.0,Middle
17625,19,76,479.38,4,4,4,444,12.0,Top
17629,6,25,419.23000000000013,4,4,4,444,12.0,Top
17630,170,3,61.6,1,1,2,112,4.0,Low
17631,2,9,121.25,4,2,2,422,8.0,Middle
17633,32,14,215.56,3,3,3,333,9.0,Middle
17634,37,56,434.78,3,4,4,344,11.0,Top
17636,20,6,71.38,3,2,2,322,7.0,Middle
17637,32,6,108.19,3,2,2,322,7.0,Middle
17639,277,1,22.5,1,1,1,111,3.0,Low
17640,87,1,236.88,2,1,3,213,6.0,Middle
17642,120,6,101.68,2,2,2,222,6.0,Middle
17644,2,38,828.5399999999997,4,4,4,444,12.0,Top
17646,220,8,141.9,1,2,3,123,6.0,Middle
17648,61,18,347.45,2,3,4,234,9.0,Middle
17649,139,11,174.19000000000003,2,3,3,233,8.0,Middle
17650,22,2,50.1,3,1,1,311,5.0,Low
17651,12,48,773.0199999999996,4,4,4,444,12.0,Top
17652,26,47,928.87,3,4,4,344,11.0,Top
17653,37,14,371.26,3,3,4,334,10.0,Top
17655,11,10,187.39000000000004,4,3,3,433,10.0,Top
17656,74,19,408.62,2,3,4,234,9.0,Middle
17658,26,7,232.04,3,2,3,323,8.0,Middle
17659,18,32,583.0799999999998,4,4,4,444,12.0,Top
17660,142,8,71.67,1,2,2,122,5.0,Low
17663,26,24,546.99,3,4,4,344,11.0,Top
17664,19,6,91.58,4,2,2,422,8.0,Middle
17666,66,1,25.5,2,1,1,211,4.0,Low
17667,67,25,446.77,2,4,4,244,10.0,Top
17668,2,2,83.1,4,1,2,412,7.0,Middle
17669,86,13,554.3,2,3,4,234,9.0,Middle
17670,228,3,50.4,1,1,1,111,3.0,Low
17671,16,5,269.4,4,2,3,423,9.0,Middle
17672,51,26,830.74,3,4,4,344,11.0,Top
17673,2,48,288.29,4,4,3,443,11.0,Top
17674,75,4,76.92000000000002,2,1,2,212,5.0,Low
17675,2,127,3615.15,4,4,4,444,12.0,Top
17676,59,6,101.72,2,2,2,222,6.0,Middle
17677,2,61,2805.13,4,4,4,444,12.0,Top
17678,264,2,42.66,1,1,1,111,3.0,Low
17679,53,7,512.75,2,2,4,224,8.0,Middle
17680,24,4,63.80000000000001,3,1,2,312,6.0,Middle
17682,11,19,351.0900000000001,4,3,4,434,11.0,Top
17684,44,4,78.1,3,1,2,312,6.0,Middle
17685,17,29,537.3,4,4,4,444,12.0,Top
17686,8,71,1434.9599999999996,4,4,4,444,12.0,Top
17690,31,54,913.8300000000003,3,4,4,344,11.0,Top
17691,359,1,15.9,1,1,1,111,3.0,Low
17692,128,8,135.07,2,2,2,222,6.0,Middle
17693,138,2,32.4,2,1,1,211,4.0,Low
17694,142,4,78.46,1,1,2,112,4.0,Low
17695,132,6,93.4,2,2,2,222,6.0,Middle
17696,39,29,603.82,3,4,4,344,11.0,Top
17697,237,3,42.9,1,1,1,111,3.0,Low
17700,17,21,339.04,4,3,4,434,11.0,Top
17701,253,5,98.0,1,2,2,122,5.0,Low
17702,31,15,210.44000000000003,3,3,3,333,9.0,Middle
17703,36,6,108.84,3,2,2,322,7.0,Middle
17704,169,8,267.26,1,2,3,123,6.0,Middle
17705,4,18,313.00000000000006,4,3,3,433,10.0,Top
17706,5,76,2040.7100000000007,4,4,4,444,12.0,Top
17707,337,1,15.0,1,1,1,111,3.0,Low
17708,188,11,64.30000000000001,1,3,2,132,6.0,Middle
17709,170,3,39.5,1,1,1,111,3.0,Low
17711,290,1,20.28,1,1,1,111,3.0,Low
17712,45,9,155.04000000000005,3,2,3,323,8.0,Middle
17714,321,1,15.0,1,1,1,111,3.0,Low
17716,30,52,1178.7099999999996,3,4,4,344,11.0,Top
17718,233,3,63.45,1,1,2,112,4.0,Low
17719,38,46,937.9,3,4,4,344,11.0,Top
17720,114,10,341.71,2,3,4,234,9.0,Middle
17722,97,17,526.0699999999998,2,3,4,234,9.0,Middle
17723,192,2,474.40000000000015,1,1,4,114,6.0,Middle
17724,72,8,217.7,2,2,3,223,7.0,Middle
17725,17,41,672.9999999999999,4,4,4,444,12.0,Top
17727,16,17,290.58,4,3,3,433,10.0,Top
17728,4,35,641.8800000000001,4,4,4,444,12.0,Top
17730,4,43,870.9199999999997,4,4,4,444,12.0,Top
17731,129,9,138.64,2,2,3,223,7.0,Middle
17733,39,7,79.78999999999998,3,2,2,322,7.0,Middle
17734,137,5,101.1,2,2,2,222,6.0,Middle
17735,3,130,2306.830000000001,4,4,4,444,12.0,Top
17736,114,4,52.48,2,1,1,211,4.0,Low
17738,20,17,377.95,3,3,4,334,10.0,Top
17739,12,9,547.4799999999998,4,2,4,424,10.0,Top
17742,333,4,76.47,1,1,2,112,4.0,Low
17744,4,17,286.6,4,3,3,433,10.0,Top
17746,241,1,31.6,1,1,1,111,3.0,Low
17749,179,5,105.34,1,2,2,122,5.0,Low
17750,6,36,385.77,4,4,4,444,12.0,Top
17754,1,19,190.67,4,3,3,433,10.0,Top
17757,2,125,1215.3900000000006,4,4,4,444,12.0,Top
17758,20,77,639.8300000000003,3,4,4,344,11.0,Top
17759,18,14,69.98,4,3,2,432,9.0,Middle
17761,33,4,104.07,3,1,2,312,6.0,Middle
17764,51,14,184.23,3,3,3,333,9.0,Middle
17765,211,9,54.17,1,2,1,121,4.0,Low
17767,16,5,37.1,4,2,1,421,7.0,Middle
17768,9,20,341.47,4,3,4,434,11.0,Top
17769,13,62,739.3199999999998,4,4,4,444,12.0,Top
17770,276,5,235.3,1,2,3,123,6.0,Middle
17771,57,15,80.34,2,3,2,232,7.0,Middle
17772,11,16,40.0,4,3,1,431,8.0,Middle
17774,97,24,177.1,2,4,3,243,9.0,Middle
17777,25,38,139.48000000000002,3,4,3,343,10.0,Top
17779,22,11,69.72,3,3,2,332,8.0,Middle
17781,160,1,7.95,1,1,1,111,3.0,Low
17783,73,6,31.92,2,2,1,221,5.0,Low
17785,54,3,37.35,2,1,1,211,4.0,Low
17786,86,18,78.45,2,3,2,232,7.0,Middle
17787,153,14,175.90000000000003,1,3,3,133,7.0,Middle
17788,74,2,829.45,2,1,4,214,7.0,Middle
17789,282,2,18.9,1,1,1,111,3.0,Low
17790,27,38,405.76999999999987,3,4,4,344,11.0,Top
17793,26,13,51.28999999999999,3,3,1,331,7.0,Middle
17795,180,11,45.56999999999999,1,3,1,131,5.0,Low
17796,41,10,94.75,3,3,2,332,8.0,Middle
17797,23,21,134.84,3,3,2,332,8.0,Middle
17799,23,77,520.9299999999998,3,4,4,344,11.0,Top
17800,38,17,215.65,3,3,3,333,9.0,Middle
17802,83,24,195.68,2,4,3,243,9.0,Middle
17805,74,3,216.66,2,1,3,213,6.0,Middle
17806,12,10,156.70999999999995,4,3,3,433,10.0,Top
17809,17,8,673.7400000000001,4,2,4,424,10.0,Top
17811,5,173,1638.2500000000002,4,4,4,444,12.0,Top
17812,13,15,67.55000000000001,4,3,2,432,9.0,Middle
17813,15,81,363.75999999999993,4,4,4,444,12.0,Top
17816,37,3,8.14,3,1,1,311,5.0,Low
17817,5,6,33.43,4,2,1,421,7.0,Middle
17819,72,7,516.35,2,2,4,224,8.0,Middle
17824,52,2,40.08,2,1,1,211,4.0,Low
17827,6,48,482.93,4,4,4,444,12.0,Top
17830,2,8,151.3,4,2,3,423,9.0,Middle
17832,50,13,28.78,3,3,1,331,7.0,Middle
17835,3,9,36.68000000000001,4,2,1,421,7.0,Middle
17836,48,3,23.15,3,1,1,311,5.0,Low
17837,43,35,327.72,3,4,3,343,10.0,Top
17838,27,21,410.85000000000014,3,3,4,334,10.0,Top
17839,43,18,77.14,3,3,2,332,8.0,Middle
17841,2,1497,7535.589999999971,4,4,4,444,12.0,Top
17843,304,6,21.58,1,2,1,121,4.0,Low
17848,82,12,366.94,2,3,4,234,9.0,Middle
17849,219,5,63.55,1,2,2,122,5.0,Low
17852,12,9,42.4,4,2,1,421,7.0,Middle
17854,186,4,37.75,1,1,1,111,3.0,Low
17856,2,2,105.0,4,1,2,412,7.0,Middle
17857,18,11,4185.5,4,3,4,434,11.0,Top
17858,6,36,1038.4,4,4,4,444,12.0,Top
17859,305,5,7.52,1,2,1,121,4.0,Low
17861,4,52,457.21999999999986,4,4,4,444,12.0,Top
17862,324,1,90.0,1,1,2,112,4.0,Low
17863,60,18,322.76,2,3,3,233,8.0,Middle
17864,13,21,123.59,4,3,2,432,9.0,Middle
17865,31,66,1837.8400000000006,3,4,4,344,11.0,Top
17867,31,19,108.77,3,3,2,332,8.0,Middle
17869,108,8,114.4,2,2,2,222,6.0,Middle
17870,3,45,255.94000000000003,4,4,3,443,11.0,Top
17871,205,5,54.48,1,2,1,121,4.0,Low
17873,81,11,436.27,2,3,4,234,9.0,Middle
17874,226,6,38.95,1,2,1,121,4.0,Low
17877,171,1,20.4,1,1,1,111,3.0,Low
17878,44,5,54.96,3,2,1,321,6.0,Middle
17879,174,2,5.8100000000000005,1,1,1,111,3.0,Low
17880,365,7,138.9,1,2,3,123,6.0,Middle
17881,305,1,4.95,1,1,1,111,3.0,Low
17883,4,26,146.91999999999996,4,4,3,443,11.0,Top
17884,4,17,123.5,4,3,2,432,9.0,Middle
17885,13,12,33.33,4,3,1,431,8.0,Middle
17886,32,15,70.97,3,3,2,332,8.0,Middle
17887,130,3,9.2,2,1,1,211,4.0,Low
17888,39,16,225.61,3,3,3,333,9.0,Middle
17889,213,3,32.65,1,1,1,111,3.0,Low
17890,323,24,143.3,1,4,3,143,8.0,Middle
17891,163,7,34.85,1,2,1,121,4.0,Low
17892,58,6,32.2,2,2,1,221,5.0,Low
17893,226,2,15.54,1,1,1,111,3.0,Low
17894,72,41,178.41,2,4,3,243,9.0,Middle
17895,45,3,26.88,3,1,1,311,5.0,Low
17897,173,13,40.34,1,3,1,131,5.0,Low
17898,86,7,27.64,2,2,1,221,5.0,Low
17899,160,10,47.6,1,3,1,131,5.0,Low
17900,191,1,15.0,1,1,1,111,3.0,Low
17901,30,2,6.44,3,1,1,311,5.0,Low
17904,22,9,51.3,3,2,1,321,6.0,Middle
17905,157,3,103.44,1,1,2,112,4.0,Low
17906,248,2,9.45,1,1,1,111,3.0,Low
17911,10,7,38.16,4,2,1,421,7.0,Middle
17912,311,7,50.9,1,2,1,121,4.0,Low
17913,59,12,59.25,2,3,2,232,7.0,Middle
17914,4,14,60.09000000000001,4,3,2,432,9.0,Middle
17917,46,24,99.8,3,4,2,342,9.0,Middle
17919,89,6,288.24,2,2,3,223,7.0,Middle
17920,5,134,906.7299999999997,4,4,4,444,12.0,Top
17921,65,21,116.05,2,3,2,232,7.0,Middle
17924,12,5,413.4,4,2,4,424,10.0,Top
17926,134,5,58.39,2,2,1,221,5.0,Low
17928,46,6,70.53,3,2,2,322,7.0,Middle
17929,113,1,272.0,2,1,3,213,6.0,Middle
17930,36,8,377.63999999999993,3,2,4,324,9.0,Middle
17931,135,11,48.45,2,3,1,231,6.0,Middle
17932,30,17,234.85,3,3,3,333,9.0,Middle
17934,59,6,233.91,2,2,3,223,7.0,Middle
17935,142,2,5.5,1,1,1,111,3.0,Low
17936,6,20,104.09000000000003,4,3,2,432,9.0,Middle
17937,9,11,915.06,4,3,4,434,11.0,Top
17939,160,4,38.44,1,1,1,111,3.0,Low
17940,165,3,483.34,1,1,4,114,6.0,Middle
17946,234,5,21.55,1,2,1,121,4.0,Low
17947,38,2,45.04,3,1,1,311,5.0,Low
17949,57,12,6901.580000000001,2,3,4,234,9.0,Middle
17950,73,7,34.15,2,2,1,221,5.0,Low
17951,40,4,241.08000000000004,3,1,3,313,7.0,Middle
17954,6,103,489.93,4,4,4,444,12.0,Top
17955,199,3,212.95,1,1,3,113,5.0,Low
17957,67,7,22.62,2,2,1,221,5.0,Low
17958,117,2,397.8,2,1,4,214,7.0,Middle
17960,172,3,4.19,1,1,1,111,3.0,Low
17961,22,51,254.57,3,4,3,343,10.0,Top
17962,143,9,24.96,1,2,1,121,4.0,Low
17964,32,15,57.28,3,3,1,331,7.0,Middle
17965,38,72,695.1800000000003,3,4,4,344,11.0,Top
17966,152,11,105.98,1,3,2,132,6.0,Middle
17969,167,6,36.5,1,2,1,121,4.0,Low
17970,212,4,47.1,1,1,1,111,3.0,Low
17972,242,6,28.64,1,2,1,121,4.0,Low
17973,52,2,39.66,2,1,1,211,4.0,Low
17974,25,32,176.74,3,4,3,343,10.0,Top
17975,16,66,1154.62,4,4,4,444,12.0,Top
17977,30,3,99.25,3,1,2,312,6.0,Middle
17979,36,27,115.35,3,4,2,342,9.0,Middle
17980,205,10,94.70000000000002,1,3,2,132,6.0,Middle
17984,146,11,31.15,1,3,1,131,5.0,Low
17985,23,4,92.85,3,1,2,312,6.0,Middle
17987,186,4,41.85,1,1,1,111,3.0,Low
17988,12,5,10.509999999999998,4,2,1,421,7.0,Middle
17990,237,10,213.65,1,3,3,133,7.0,Middle
17994,122,21,223.77,2,3,3,233,8.0,Middle
17997,75,34,486.23999999999984,2,4,4,244,10.0,Top
17999,38,11,49.26000000000001,3,3,1,331,7.0,Middle
18001,13,19,163.65,4,3,3,433,10.0,Top
18004,363,6,15.95,1,2,1,121,4.0,Low
18005,4,14,44.10000000000001,4,3,1,431,8.0,Middle
18006,24,6,91.45,3,2,2,322,7.0,Middle
18008,71,5,66.77000000000001,2,2,2,222,6.0,Middle
18009,236,6,54.85,1,2,1,121,4.0,Low
18010,257,1,2.5,1,1,1,111,3.0,Low
18013,156,12,80.33,1,3,2,132,6.0,Middle
18014,29,7,27.65,3,2,1,321,6.0,Middle
18015,5,12,30.559999999999995,4,3,1,431,8.0,Middle
18016,33,24,282.42,3,4,3,343,10.0,Top
18017,170,1,179.0,1,1,3,113,5.0,Low
18018,109,3,6.799999999999999,2,1,1,211,4.0,Low
18022,36,32,86.43999999999998,3,4,2,342,9.0,Middle
18024,153,8,179.79,1,2,3,123,6.0,Middle
18027,99,5,46.3,2,2,1,221,5.0,Low
18030,5,2,85.05,4,1,2,412,7.0,Middle
18032,335,2,32.4,1,1,1,111,3.0,Low
18033,66,4,10.99,2,1,1,211,4.0,Low
18034,22,17,56.08,3,3,1,331,7.0,Middle
18035,36,8,75.64,3,2,2,322,7.0,Middle
18036,33,15,79.82,3,3,2,332,8.0,Middle
18037,155,6,13.25,1,2,1,121,4.0,Low
18040,246,3,70.80000000000003,1,1,2,112,4.0,Low
18041,12,90,1043.13,4,4,4,444,12.0,Top
18042,54,1,14.85,2,1,1,211,4.0,Low
18043,25,10,37.87,3,3,1,331,7.0,Middle
18044,5,22,423.41,4,4,4,444,12.0,Top
18045,46,4,17.94,3,1,1,311,5.0,Low
18048,204,2,17.32,1,1,1,111,3.0,Low
18050,360,1,15.0,1,1,1,111,3.0,Low
18053,71,5,86.89999999999998,2,2,2,222,6.0,Middle
18055,8,77,1503.0300000000007,4,4,4,444,12.0,Top
18056,289,5,116.65,1,2,2,122,5.0,Low
18058,10,1,81.6,4,1,2,412,7.0,Middle
18059,45,3,41.12000000000001,3,1,1,311,5.0,Low
18061,66,9,262.25,2,2,3,223,7.0,Middle
18062,174,2,47.1,1,1,1,111,3.0,Low
18065,6,32,568.9100000000002,4,4,4,444,12.0,Top
18066,76,2,65.7,2,1,2,212,5.0,Low
18067,41,4,70.45,3,1,2,312,6.0,Middle
18069,27,99,491.66,3,4,4,344,11.0,Top
18071,258,2,29.3,1,1,1,111,3.0,Low
18072,186,2,12.84,1,1,1,111,3.0,Low
18073,115,15,434.34,2,3,4,234,9.0,Middle
18075,24,31,540.85,3,4,4,344,11.0,Top
18077,9,37,452.95999999999987,4,4,4,444,12.0,Top
18078,218,6,94.0,1,2,2,122,5.0,Low
18079,46,28,748.24,3,4,4,344,11.0,Top
18081,113,2,47.40000000000001,2,1,1,211,4.0,Low
18082,26,9,87.78999999999998,3,2,2,322,7.0,Middle
18085,331,5,63.2,1,2,2,122,5.0,Low
18086,275,2,35.099999999999994,1,1,1,111,3.0,Low
18088,62,10,43.42000000000001,2,3,1,231,6.0,Middle
18092,3,22,3084.7200000000007,4,4,4,444,12.0,Top
18093,94,10,604.0400000000002,2,3,4,234,9.0,Middle
18094,82,13,433.86,2,3,4,234,9.0,Middle
18095,313,9,314.45,1,2,3,123,6.0,Middle
18096,12,53,291.47,4,4,3,443,11.0,Top
18097,8,21,515.58,4,3,4,434,11.0,Top
18099,128,6,53.91999999999999,2,2,1,221,5.0,Low
18101,12,13,77.75,4,3,2,432,9.0,Middle
18102,2,76,48060.34999999999,4,4,4,444,12.0,Top
18104,38,4,83.75999999999998,3,1,2,312,6.0,Middle
18105,38,6,13.849999999999998,3,2,1,321,6.0,Middle
18106,330,8,152.79999999999995,1,2,3,123,6.0,Middle
18108,255,4,58.6,1,1,1,111,3.0,Low
18109,2,84,1735.5400000000004,4,4,4,444,12.0,Top
18110,20,8,51.2,3,2,1,321,6.0,Middle
18112,13,4,72.5,4,1,2,412,7.0,Middle
18114,291,6,50.6,1,2,1,121,4.0,Low
18116,68,84,298.12999999999994,2,4,3,243,9.0,Middle
18117,26,10,60.81,3,3,2,332,8.0,Middle
18118,11,238,1131.8199999999995,4,4,4,444,12.0,Top
18120,215,3,22.75,1,1,1,111,3.0,Low
18121,155,10,222.47000000000003,1,3,3,133,7.0,Middle
18122,9,79,372.11,4,4,4,444,12.0,Top
18123,25,9,120.65999999999998,3,2,2,322,7.0,Middle
18125,30,43,249.28000000000003,3,4,3,343,10.0,Top
18126,61,13,76.22000000000001,2,3,2,232,7.0,Middle
18127,20,9,52.55,3,2,1,321,6.0,Middle
18129,244,1,12.75,1,1,1,111,3.0,Low
18130,16,16,229.89,4,3,3,433,10.0,Top
18135,30,6,355.9899999999999,3,2,4,324,9.0,Middle
